"X","Y","FID","Unique_ID","Date","Time_Start","Latitude","Longitude","Type_of_observation","Scientific_name","Common_name","Number","year","month"
356857.8079,5838082.846,18558,18569,2007-11-28,"",-37.593201,145.378601,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2007","11"
356857.8079,5838082.846,18559,18570,2007-11-28,"",-37.593201,145.378601,"General observations","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2007","11"
357225.0531,5833194.781,18560,18571,2007-11-29,"",-37.637299,145.381805,"General observations","Limnodynastes peronii","Striped Marsh Frog","unknown","2007","11"
293996.3231,5802414.246,18561,18572,2007-11-29,"",-37.9025,144.656906,"Spotlighting","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2007","11"
348936.6437,5790075.438,18562,18573,2007-11-30,"1899/12/30 08:00:00",-38.02444,145.2789,"Bird Survey","Crinia signifera","Eastern Common Froglet","unknown","2007","11"
348936.6437,5790075.438,18563,18574,2007-11-30,"1899/12/30 08:00:00",-38.02444,145.2789,"Bird Survey","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2007","11"
348936.6437,5790075.438,18564,18575,2007-11-30,"1899/12/30 08:00:00",-38.02444,145.2789,"Bird Survey","Limnodynastes peronii","Striped Marsh Frog","unknown","2007","11"
332592.0363,5760427.973,18565,18576,2007-11-30,"",-38.288621,145.085802,"unknown","Crinia signifera","Eastern Common Froglet","query","2007","11"
320756.6358,5836115.437,18566,18577,2007-11-30,"",-37.604599,144.969406,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","11"
320756.6358,5836115.437,18567,18578,2007-11-30,"",-37.604599,144.969406,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2007","11"
371954.6047,5828641.268,18568,18579,2007-12-01,"",-37.6805,145.547897,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","12"
371954.6047,5828641.268,18569,18580,2007-12-01,"",-37.6805,145.547897,"General observations","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2007","12"
347953.7638,5812816.789,18570,18581,2007-12-01,"",-37.819401,145.272507,"Incidental","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","12"
321168.0209,5813566.037,18571,18582,2007-12-03,"",-37.807797,144.968525,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","12"
321168.0209,5813566.037,18572,18583,2007-12-03,"",-37.807797,144.968525,"unknown","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","12"
321394.0313,5813603.029,18573,18584,2007-12-03,"",-37.807508,144.9711,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","12"
321142.0795,5827642.111,18574,18585,2007-12-03,"",-37.681,144.971695,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2007","12"
321581.0058,5811732.99,18575,18586,2007-12-04,"",-37.824389,144.972762,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","12"
321581.0058,5811732.99,18576,18587,2007-12-04,"",-37.824389,144.972762,"Hamer code 9132","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","12"
321365.0224,5811836.989,18577,18588,2007-12-04,"",-37.82341,144.970335,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","12"
321142.0795,5827642.111,18578,18589,2007-12-04,"",-37.681,144.971695,"Bird Survey","Crinia signifera","Eastern Common Froglet","unknown","2007","12"
321365.0224,5811836.989,18579,18590,2007-12-05,"",-37.82341,144.970335,"Hamer code 9132","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","12"
346210.9634,5812269.001,18580,18591,2007-12-05,"",-37.824044,145.252598,"Frog Census","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2007","12"
346210.9634,5812269.001,18581,18592,2007-12-05,"",-37.824044,145.252598,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2007","12"
300744.2438,5819136.623,18582,18593,2007-12-05,"",-37.753399,144.738205,"Spotlighting","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2007","12"
300720.5947,5819002.59,18583,18594,2007-12-05,"",-37.754601,144.7379,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
300372.1418,5820282.26,18584,18595,2007-12-05,"",-37.743,144.734299,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
300744.2438,5819136.623,18585,18596,2007-12-05,"",-37.753399,144.738205,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
300860.9307,5819039.512,18586,18597,2007-12-05,"",-37.754299,144.739502,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
300682.7133,5819457.027,18587,18598,2007-12-05,"",-37.7505,144.737595,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
300744.2438,5819136.623,18588,18599,2007-12-05,"",-37.753399,144.738205,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
299870.2915,5819892.689,18589,18600,2007-12-05,"",-37.746399,144.7285,"Spotlighting","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2007","12"
300027.9108,5819941.039,18590,18601,2007-12-05,"",-37.745998,144.730301,"Spotlighting","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2007","12"
300694.7357,5819346.39,18591,18602,2007-12-05,"",-37.751499,144.737701,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
301462.1105,5818987.073,18592,18603,2007-12-05,"",-37.754902,144.746307,"Spotlighting","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2007","12"
300860.9307,5819039.512,18593,18604,2007-12-05,"",-37.754299,144.739502,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
300557.3765,5819576.013,18594,18605,2007-12-05,"",-37.749401,144.736206,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
300693.3917,5819401.769,18595,18606,2007-12-05,"",-37.751,144.737701,"Spotlighting","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2007","12"
300860.9307,5819039.512,18596,18607,2007-12-05,"",-37.754299,144.739502,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
300557.3765,5819576.013,18597,18608,2007-12-05,"",-37.749401,144.736206,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
300707.4096,5819157.718,18598,18609,2007-12-05,"",-37.753201,144.737793,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
300298.9764,5819692.12,18599,18610,2007-12-05,"",-37.748299,144.733307,"Spotlighting","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2007","12"
300694.9996,5819335.402,18600,18611,2007-12-05,"",-37.751598,144.737701,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
300860.9307,5819039.512,18601,18612,2007-12-05,"",-37.754299,144.739502,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
300744.2438,5819136.623,18602,18613,2007-12-05,"",-37.753399,144.738205,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
299879.1805,5819914.884,18603,18614,2007-12-05,"",-37.746201,144.728607,"Spotlighting","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2007","12"
300557.3765,5819576.013,18604,18615,2007-12-05,"",-37.749401,144.736206,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
300720.5947,5819002.59,18605,18616,2007-12-05,"",-37.754601,144.7379,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
300072.0013,5821729.535,18606,18617,2007-12-05,"",-37.7299,144.731293,"Spotlighting","Crinia signifera","Eastern Common Froglet","unknown","2007","12"
301504.5354,5820465.052,18607,18618,2007-12-06,"",-37.7416,144.747192,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
300409.0172,5821315.769,18608,18619,2007-12-06,"",-37.7337,144.735001,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
301384.4346,5821094.944,18609,18620,2007-12-06,"",-37.735901,144.746002,"Spotlighting","Litoria raniformis","Growling Grass Frog","unknown","2007","12"
